"year","zone","domain","measure","value"
"2016","S01008880","Access To Services","Rank",5237
"2016","S01008880","SIMD","Rank",5616
"2016","S01008880","Crime","Rank",1940
"2016","S01008880","Employment","Rank",4494
"2016","S01008880","Income","Rank",5256
"2016","S01008880","Health","Rank",5175
"2016","S01008880","Education Skills And Training","Rank",6538
"2016","S01008880","Housing","Rank",6451
"2016","S01008880","SIMD","Decile",9
"2016","S01008880","Crime","Decile",3
"2016","S01008880","Health","Decile",8
"2016","S01008880","Access To Services","Decile",8
"2016","S01008880","Housing","Decile",10
"2016","S01008880","Education Skills And Training","Decile",10
"2016","S01008880","Income","Decile",8
"2016","S01008880","Employment","Decile",7
"2016","S01008880","Education Skills And Training","Vigintile",19
"2016","S01008880","Employment","Vigintile",13
"2016","S01008880","Health","Vigintile",15
"2016","S01008880","Housing","Vigintile",19
"2016","S01008880","Access To Services","Vigintile",16
"2016","S01008880","Crime","Vigintile",6
"2016","S01008880","Income","Vigintile",16
"2016","S01008880","SIMD","Vigintile",17
"2016","S01008880","Housing","Quintile",5
"2016","S01008880","Health","Quintile",4
"2016","S01008880","Income","Quintile",4
"2016","S01008880","Education Skills And Training","Quintile",5
"2016","S01008880","Employment","Quintile",4
"2016","S01008880","Crime","Quintile",2
"2016","S01008880","SIMD","Quintile",5
"2016","S01008880","Access To Services","Quintile",4
"2016","S01008944","Access To Services","Rank",1859
"2016","S01008944","SIMD","Rank",6568
"2016","S01008944","Crime","Rank",5008
"2016","S01008944","Employment","Rank",6661
"2016","S01008944","Income","Rank",6081
"2016","S01008944","Health","Rank",6783
"2016","S01008944","Education Skills And Training","Rank",6871
"2016","S01008944","Housing","Rank",6216
"2016","S01008944","SIMD","Decile",10
"2016","S01008944","Crime","Decile",8
"2016","S01008944","Health","Decile",10
"2016","S01008944","Access To Services","Decile",3
"2016","S01008944","Housing","Decile",9
"2016","S01008944","Education Skills And Training","Decile",10
"2016","S01008944","Income","Decile",9
"2016","S01008944","Employment","Decile",10
"2016","S01008944","Education Skills And Training","Vigintile",20
"2016","S01008944","Employment","Vigintile",20
"2016","S01008944","Health","Vigintile",20
"2016","S01008944","Housing","Vigintile",18
"2016","S01008944","Access To Services","Vigintile",6
"2016","S01008944","Crime","Vigintile",15
"2016","S01008944","Income","Vigintile",18
"2016","S01008944","SIMD","Vigintile",19
"2016","S01008944","Housing","Quintile",5
"2016","S01008944","Health","Quintile",5
"2016","S01008944","Income","Quintile",5
"2016","S01008944","Education Skills And Training","Quintile",5
"2016","S01008944","Employment","Quintile",5
"2016","S01008944","Crime","Quintile",4
"2016","S01008944","SIMD","Quintile",5
"2016","S01008944","Access To Services","Quintile",2
"2016","S01008945","Access To Services","Rank",804
"2016","S01008945","SIMD","Rank",6205
"2016","S01008945","Crime","Rank",6258
"2016","S01008945","Employment","Rank",6114
"2016","S01008945","Income","Rank",6715
"2016","S01008945","Health","Rank",6818
"2016","S01008945","Education Skills And Training","Rank",6907
"2016","S01008945","Housing","Rank","6630.5"
"2016","S01008945","SIMD","Decile",9
"2016","S01008945","Crime","Decile",9
"2016","S01008945","Health","Decile",10
"2016","S01008945","Access To Services","Decile",2
"2016","S01008945","Housing","Decile",10
"2016","S01008945","Education Skills And Training","Decile",10
"2016","S01008945","Income","Decile",10
"2016","S01008945","Employment","Decile",9
"2016","S01008945","Education Skills And Training","Vigintile",20
"2016","S01008945","Employment","Vigintile",18
"2016","S01008945","Health","Vigintile",20
"2016","S01008945","Housing","Vigintile",20
"2016","S01008945","Access To Services","Vigintile",3
"2016","S01008945","Crime","Vigintile",18
"2016","S01008945","Income","Vigintile",20
"2016","S01008945","SIMD","Vigintile",18
"2016","S01008945","Housing","Quintile",5
"2016","S01008945","Health","Quintile",5
"2016","S01008945","Income","Quintile",5
"2016","S01008945","Education Skills And Training","Quintile",5
"2016","S01008945","Employment","Quintile",5
"2016","S01008945","Crime","Quintile",5
"2016","S01008945","SIMD","Quintile",5
"2016","S01008945","Access To Services","Quintile",1
"2016","S01008946","Access To Services","Rank",3073
"2016","S01008946","SIMD","Rank",6623
"2016","S01008946","Crime","Rank",4152
"2016","S01008946","Employment","Rank",6109
"2016","S01008946","Income","Rank",6569
"2016","S01008946","Health","Rank",6459
"2016","S01008946","Education Skills And Training","Rank",6320
"2016","S01008946","Housing","Rank",5278
"2016","S01008946","SIMD","Decile",10
"2016","S01008946","Crime","Decile",6
"2016","S01008946","Health","Decile",10
"2016","S01008946","Access To Services","Decile",5
"2016","S01008946","Housing","Decile",8
"2016","S01008946","Education Skills And Training","Decile",10
"2016","S01008946","Income","Decile",10
"2016","S01008946","Employment","Decile",9
"2016","S01008946","Education Skills And Training","Vigintile",19
"2016","S01008946","Employment","Vigintile",18
"2016","S01008946","Health","Vigintile",19
"2016","S01008946","Housing","Vigintile",16
"2016","S01008946","Access To Services","Vigintile",9
"2016","S01008946","Crime","Vigintile",12
"2016","S01008946","Income","Vigintile",19
"2016","S01008946","SIMD","Vigintile",19
"2016","S01008946","Housing","Quintile",4
"2016","S01008946","Health","Quintile",5
"2016","S01008946","Income","Quintile",5
"2016","S01008946","Education Skills And Training","Quintile",5
"2016","S01008946","Employment","Quintile",5
"2016","S01008946","Crime","Quintile",3
"2016","S01008946","SIMD","Quintile",5
"2016","S01008946","Access To Services","Quintile",3
"2016","S01008947","Access To Services","Rank",1633
"2016","S01008947","SIMD","Rank",6211
"2016","S01008947","Crime","Rank",4877
"2016","S01008947","Employment","Rank",6116
"2016","S01008947","Income","Rank",5965
"2016","S01008947","Health","Rank",6641
"2016","S01008947","Education Skills And Training","Rank",6480
"2016","S01008947","Housing","Rank",6258
"2016","S01008947","SIMD","Decile",9
"2016","S01008947","Crime","Decile",7
"2016","S01008947","Health","Decile",10
"2016","S01008947","Access To Services","Decile",3
"2016","S01008947","Housing","Decile",9
"2016","S01008947","Education Skills And Training","Decile",10
"2016","S01008947","Income","Decile",9
"2016","S01008947","Employment","Decile",9
"2016","S01008947","Education Skills And Training","Vigintile",19
"2016","S01008947","Employment","Vigintile",18
"2016","S01008947","Health","Vigintile",20
"2016","S01008947","Housing","Vigintile",18
"2016","S01008947","Access To Services","Vigintile",5
"2016","S01008947","Crime","Vigintile",14
"2016","S01008947","Income","Vigintile",18
"2016","S01008947","SIMD","Vigintile",18
"2016","S01008947","Housing","Quintile",5
"2016","S01008947","Health","Quintile",5
"2016","S01008947","Income","Quintile",5
"2016","S01008947","Education Skills And Training","Quintile",5
"2016","S01008947","Employment","Quintile",5
"2016","S01008947","Crime","Quintile",4
"2016","S01008947","SIMD","Quintile",5
"2016","S01008947","Access To Services","Quintile",2
"2016","S01008712","Access To Services","Rank",4263
"2016","S01008712","SIMD","Rank",94
"2016","S01008712","Crime","Rank",509
"2016","S01008712","Employment","Rank",71
"2016","S01008712","Income","Rank",239
"2016","S01008712","Health","Rank",168
"2016","S01008712","Education Skills And Training","Rank",35
"2016","S01008712","Housing","Rank",943
"2016","S01008712","SIMD","Decile",1
"2016","S01008712","Crime","Decile",1
"2016","S01008712","Health","Decile",1
"2016","S01008712","Access To Services","Decile",7
"2016","S01008712","Housing","Decile",2
"2016","S01008712","Education Skills And Training","Decile",1
"2016","S01008712","Income","Decile",1
"2016","S01008712","Employment","Decile",1
"2016","S01008712","Education Skills And Training","Vigintile",1
"2016","S01008712","Employment","Vigintile",1
"2016","S01008712","Health","Vigintile",1
"2016","S01008712","Housing","Vigintile",3
"2016","S01008712","Access To Services","Vigintile",13
"2016","S01008712","Crime","Vigintile",2
"2016","S01008712","Income","Vigintile",1
"2016","S01008712","SIMD","Vigintile",1
"2016","S01008712","Housing","Quintile",1
"2016","S01008712","Health","Quintile",1
"2016","S01008712","Income","Quintile",1
"2016","S01008712","Education Skills And Training","Quintile",1
"2016","S01008712","Employment","Quintile",1
"2016","S01008712","Crime","Quintile",1
"2016","S01008712","SIMD","Quintile",1
"2016","S01008712","Access To Services","Quintile",4
"2016","S01008713","Access To Services","Rank",5646
"2016","S01008713","SIMD","Rank",165
"2016","S01008713","Crime","Rank",1696
"2016","S01008713","Employment","Rank",184
"2016","S01008713","Income","Rank",67
"2016","S01008713","Health","Rank",586
"2016","S01008713","Education Skills And Training","Rank",124
"2016","S01008713","Housing","Rank",778
"2016","S01008713","SIMD","Decile",1
"2016","S01008713","Crime","Decile",3
"2016","S01008713","Health","Decile",1
"2016","S01008713","Access To Services","Decile",9
"2016","S01008713","Housing","Decile",2
"2016","S01008713","Education Skills And Training","Decile",1
"2016","S01008713","Income","Decile",1
"2016","S01008713","Employment","Decile",1
"2016","S01008713","Education Skills And Training","Vigintile",1
"2016","S01008713","Employment","Vigintile",1
"2016","S01008713","Health","Vigintile",2
"2016","S01008713","Housing","Vigintile",3
"2016","S01008713","Access To Services","Vigintile",17
"2016","S01008713","Crime","Vigintile",5
"2016","S01008713","Income","Vigintile",1
"2016","S01008713","SIMD","Vigintile",1
"2016","S01008713","Housing","Quintile",1
"2016","S01008713","Health","Quintile",1
"2016","S01008713","Income","Quintile",1
"2016","S01008713","Education Skills And Training","Quintile",1
"2016","S01008713","Employment","Quintile",1
"2016","S01008713","Crime","Quintile",2
"2016","S01008713","SIMD","Quintile",1
"2016","S01008713","Access To Services","Quintile",5
"2016","S01008714","Access To Services","Rank",5993
"2016","S01008714","SIMD","Rank",1038
"2016","S01008714","Crime","Rank",1101
"2016","S01008714","Employment","Rank",658
"2016","S01008714","Income","Rank",1276
"2016","S01008714","Health","Rank",1595
"2016","S01008714","Education Skills And Training","Rank",968
"2016","S01008714","Housing","Rank",1207
"2016","S01008714","SIMD","Decile",2
"2016","S01008714","Crime","Decile",2
"2016","S01008714","Health","Decile",3
"2016","S01008714","Access To Services","Decile",9
"2016","S01008714","Housing","Decile",2
"2016","S01008714","Education Skills And Training","Decile",2
"2016","S01008714","Income","Decile",2
"2016","S01008714","Employment","Decile",1
"2016","S01008714","Education Skills And Training","Vigintile",3
"2016","S01008714","Employment","Vigintile",2
"2016","S01008714","Health","Vigintile",5
"2016","S01008714","Housing","Vigintile",4
"2016","S01008714","Access To Services","Vigintile",18
"2016","S01008714","Crime","Vigintile",4
"2016","S01008714","Income","Vigintile",4
"2016","S01008714","SIMD","Vigintile",3
"2016","S01008714","Housing","Quintile",1
"2016","S01008714","Health","Quintile",2
"2016","S01008714","Income","Quintile",1
"2016","S01008714","Education Skills And Training","Quintile",1
"2016","S01008714","Employment","Quintile",1
"2016","S01008714","Crime","Quintile",1
"2016","S01008714","SIMD","Quintile",1
"2016","S01008714","Access To Services","Quintile",5
"2016","S01008715","Access To Services","Rank",4265
"2016","S01008715","SIMD","Rank",1321
"2016","S01008715","Crime","Rank",1633
"2016","S01008715","Employment","Rank",1277
"2016","S01008715","Income","Rank",1295
"2016","S01008715","Health","Rank",1489
"2016","S01008715","Education Skills And Training","Rank",1076
"2016","S01008715","Housing","Rank",1222
"2016","S01008715","SIMD","Decile",2
"2016","S01008715","Crime","Decile",3
"2016","S01008715","Health","Decile",3
"2016","S01008715","Access To Services","Decile",7
"2016","S01008715","Housing","Decile",2
"2016","S01008715","Education Skills And Training","Decile",2
"2016","S01008715","Income","Decile",2
"2016","S01008715","Employment","Decile",2
"2016","S01008715","Education Skills And Training","Vigintile",4
"2016","S01008715","Employment","Vigintile",4
"2016","S01008715","Health","Vigintile",5
"2016","S01008715","Housing","Vigintile",4
"2016","S01008715","Access To Services","Vigintile",13
"2016","S01008715","Crime","Vigintile",5
"2016","S01008715","Income","Vigintile",4
"2016","S01008715","SIMD","Vigintile",4
"2016","S01008715","Housing","Quintile",1
"2016","S01008715","Health","Quintile",2
"2016","S01008715","Income","Quintile",1
"2016","S01008715","Education Skills And Training","Quintile",1
"2016","S01008715","Employment","Quintile",1
"2016","S01008715","Crime","Quintile",2
"2016","S01008715","SIMD","Quintile",1
"2016","S01008715","Access To Services","Quintile",4
"2016","S01008716","Access To Services","Rank",3194
"2016","S01008716","SIMD","Rank",1249
"2016","S01008716","Crime","Rank",3023
"2016","S01008716","Employment","Rank",1327
"2016","S01008716","Income","Rank",968
"2016","S01008716","Health","Rank",2070
"2016","S01008716","Education Skills And Training","Rank",811
"2016","S01008716","Housing","Rank",2152
"2016","S01008716","SIMD","Decile",2
"2016","S01008716","Crime","Decile",5
"2016","S01008716","Health","Decile",3
"2016","S01008716","Access To Services","Decile",5
"2016","S01008716","Housing","Decile",4
"2016","S01008716","Education Skills And Training","Decile",2
"2016","S01008716","Income","Decile",2
"2016","S01008716","Employment","Decile",2
"2016","S01008716","Education Skills And Training","Vigintile",3
"2016","S01008716","Employment","Vigintile",4
"2016","S01008716","Health","Vigintile",6
"2016","S01008716","Housing","Vigintile",7
"2016","S01008716","Access To Services","Vigintile",10
"2016","S01008716","Crime","Vigintile",9
"2016","S01008716","Income","Vigintile",3
"2016","S01008716","SIMD","Vigintile",4
"2016","S01008716","Housing","Quintile",2
"2016","S01008716","Health","Quintile",2
"2016","S01008716","Income","Quintile",1
"2016","S01008716","Education Skills And Training","Quintile",1
"2016","S01008716","Employment","Quintile",1
"2016","S01008716","Crime","Quintile",3
"2016","S01008716","SIMD","Quintile",1
"2016","S01008716","Access To Services","Quintile",3
